SampleID,FragMa.CGA,FragMa.CGT,FragMa.CGG,FragMa.CGC,FragMa.ACG,FragMa.TCG,FragMa.GCG,FragMa.CCG,FragMa.CGN_NCG_ratio,FragMa.CG1.CGC,FragMa.CG1.ACG,FragMa.CG1.TCG,FragMa.CG1.GCG,FragMa.CG1.CCG,FragMa.CG2.CGA,FragMa.CG2.CGT,FragMa.CG2.CGG,FragMa.CG2.CGC,FragMa.CG2.GCG,FragMa.CG1.CGN_NCG_ratio,FragMa.CG2.CGN_NCG_ratio
Breast-P136,0.238463232688864,0.1513593227805069,0.2020071437463491,0.237773755829431,0.0161644019267047,0.0108496844685761,0.0378924990663334,0.1054899594932345,4.868663594470046,0.6440699283109043,0.027166394164256,0.0106904791850081,0.0994843415922525,0.2185888567475789,0.1602518242953212,0.198168550579482,0.1971669766776362,0.3358134210902847,0.1085992273572757,1.809540636042403,8.208168642951252
Breast-P135,0.2413698844111215,0.1595204623555139,0.1975359262730396,0.2422582786629178,0.0145657606997813,0.0095185098406747,0.0354869572008747,0.0997442205560762,5.276855199460751,0.6568437378829004,0.0263668088406359,0.0091766834690448,0.0931885743828357,0.2144241954245831,0.1619697419163453,0.1972708395134974,0.1981607831504004,0.345743102936814,0.0968555324829427,1.914124293785311,9.324655436447166
Breast-P134,0.2326487036095577,0.1538485002541942,0.1945907473309608,0.2310828673106253,0.0172852058973055,0.0127910523640061,0.0381087951194712,0.119644128113879,4.323986358469117,0.6391793514228987,0.0281932495036399,0.0120450033090668,0.0831237590999338,0.2374586366644606,0.1591012600576893,0.1937148929710035,0.1911340519204493,0.3356611507514802,0.1203886442993775,1.7714600146735142,7.306431273644389
Breast-P133,0.231317660561613,0.1486708620672885,0.2041707599381389,0.2261820233243524,0.0168658995632763,0.014560698757915,0.0373111826555524,0.1209209131318633,4.272629365608493,0.6476615869679454,0.0296899632159747,0.011823436678928,0.093011035207567,0.2178139779295848,0.1715994020926756,0.1872944693572496,0.2011958146487294,0.3412556053811659,0.0986547085201793,1.838180462341536,9.136363636363637
Breast-P132,0.2360024462768088,0.1546953752715156,0.1972627006052426,0.232638815664607,0.0167021657985195,0.0116514477319218,0.0378645690545983,0.1131824795967861,4.574115434348184,0.6449179460031763,0.0250132345156167,0.0093965060878771,0.0894653255690841,0.2312069878242456,0.1700031279324366,0.1956521739130435,0.1965905536440413,0.3323428213950579,0.1054113231154207,1.8162504658963847,8.486646884272997
Breast-P131,0.2370748299319728,0.1552566481137909,0.1989074417645846,0.2345598845598845,0.0165326736755308,0.0107091321377035,0.0366419294990723,0.1103174603174603,4.7404887284776045,0.6268049908874247,0.0277583064629188,0.0107948969578017,0.0993971680919669,0.2352446375998878,0.1575232595444337,0.1987487969201155,0.2019570099454603,0.3314084055181264,0.1103625280718639,1.6795642374154771,8.061046511627907
Breast-P130,0.2339455691111409,0.1483597512555818,0.1953860591747708,0.2290882465168562,0.0179236235007786,0.0131591159879134,0.0385285715758969,0.1236090628770612,4.175437660119556,0.6305253258094854,0.0315732903399167,0.0108827085852478,0.0894800483675937,0.2375386268977563,0.1609851573968357,0.197194584896428,0.2105692382971782,0.3283314304354918,0.1029195889740662,1.7065454545454546,8.716323296354991
Breast-P129,0.2379152388690665,0.1548615772306025,0.1955700003532695,0.2432613841099374,0.0163092756797494,0.0112104190953945,0.0375643244898199,0.10330778017216,4.938531468531469,0.6348952502798657,0.0259075643691028,0.0129537821845514,0.0975531744762514,0.2286902286902287,0.1542388331814038,0.1948951686417502,0.1834092980856882,0.3608021877848678,0.1066545123062898,1.738939991239597,8.376068376068377
Breast-P128,0.2305048456164075,0.1469179625873337,0.2001633986928104,0.2219405003380662,0.0182649688227781,0.0161144917737209,0.0395349710765532,0.1265588610923296,3.988195615514334,0.6293083770828578,0.0275051358137411,0.0138096325039945,0.0975804610819447,0.2317963935174617,0.158732476635514,0.1940712616822429,0.2219626168224299,0.3187792056074766,0.1064544392523364,1.6976600985221677,8.39368998628258
Breast-P127,0.2314130780270267,0.1443225489535074,0.199830480721998,0.2290436608458626,0.0184352214827157,0.0141394488697109,0.0383826319794265,0.1244329291197518,4.117963127279897,0.6376551900678357,0.0281581978753359,0.0122872136183284,0.0970177908613848,0.224881607577115,0.1513597513597513,0.1881895881895882,0.2233100233100233,0.3345765345765346,0.1025641025641025,1.7598021900388556,8.75
Breast-P126,0.2353444540727902,0.1514081455805892,0.2001408145580589,0.2342179376083188,0.0166919410745233,0.0121750433275563,0.0368175909878682,0.1132040727902946,4.590069633666364,0.6433291157036413,0.0240404892450442,0.0098411359482637,0.0906790383804302,0.2321102207226205,0.1642036124794745,0.1955665024630541,0.2001642036124794,0.3379310344827586,0.1021346469622331,1.8037051635790304,8.790996784565916
Breast-P125,0.2322590959961629,0.1546262247904437,0.1991983189822533,0.2337322705159537,0.017084256446566,0.0112143982824383,0.0375830801909416,0.1143023547952401,4.549879579160857,0.6301369863013698,0.0305105853051058,0.0108966376089663,0.0930884184308841,0.2353673723536737,0.165972850678733,0.1942081447963801,0.2007239819004524,0.3339366515837104,0.1051583710407239,1.7037037037037035,8.50946643717728
Breast-P124,0.2336590640172997,0.1486188746990901,0.1980598963646007,0.2336590640172997,0.0172895670978008,0.0129238239014239,0.0372822228569097,0.1185074870455751,4.376254455717028,0.6452804377564979,0.0269493844049247,0.013406292749658,0.0891928864569083,0.2251709986320109,0.1648550724637681,0.191699604743083,0.1958168642951251,0.3437088274044795,0.1039196310935441,1.8191284226764368,8.622820919175911
Breast-P123,0.2364557119980034,0.1562922446602749,0.1984589147931701,0.2376411621571033,0.0159827797766362,0.0105858619470498,0.0366449680760351,0.1079383565917268,4.84276079956255,0.6470511140235911,0.0254259501965923,0.0094364351245085,0.0950196592398427,0.2230668414154652,0.1698782179744103,0.1967010944966856,0.1962386311083706,0.3354401109912132,0.1017419454293201,1.833271444485704,8.828787878787878
Breast-P122,0.2383983302621187,0.1541593020194802,0.197143770448648,0.2325786920386597,0.016565755330751,0.0113102177428453,0.0373622654281523,0.1124816667293445,4.626831719832831,0.637957957957958,0.0271471471471471,0.012012012012012,0.0948948948948949,0.227987987987988,0.1616680948300485,0.1950871179662953,0.2005141388174807,0.3351899457297915,0.1075407026563839,1.7621101526211016,8.298804780876495
Breast-P121,0.2357159767983269,0.15235962593221,0.1963559957384682,0.2349169395888411,0.0174505780688947,0.0114232726985755,0.0360947796235646,0.1156828315511186,4.535521214437831,0.6450601805416248,0.0275827482447342,0.0107823470411233,0.0886409227683049,0.2279338014042126,0.1656876035547522,0.1974694984184365,0.1944569965356228,0.3416177135110709,0.1007681879801174,1.817379018014836,8.923766816143498
Breast-P120,0.2382458359687961,0.154725624365093,0.1955034213098729,0.2359266287160025,0.0167615433270082,0.0102351791156345,0.0342418492323615,0.114359917965231,4.694809801888337,0.6408668730650154,0.0252631578947368,0.0096594427244582,0.089907120743034,0.2343034055727554,0.1650150797070228,0.2006319115323854,0.2006319115323854,0.3326152520465316,0.1011058451816745,1.7844827586206895,8.890625
Breast-P119,0.240142770669394,0.1594376839424742,0.1978855747354359,0.2377006407981798,0.0155085683274541,0.010050303700766,0.0370076603560917,0.1022667974702039,5.066734202861846,0.639904925392843,0.0287864782780932,0.0114881816981381,0.0995642413838637,0.2202561732470619,0.1631603553062178,0.2027427146641733,0.1940158952781673,0.3266323827333645,0.1134486520180769,1.777044371103777,7.81456043956044
Breast-P118,0.235356450831584,0.1481814145002422,0.1967342160503794,0.2320159857904085,0.0176408848700145,0.0126655094461488,0.0370478766349103,0.1203576618763119,4.327311827956989,0.6369698586289677,0.0278740997599359,0.0109362496665777,0.0910909575886903,0.2331288343558282,0.1663439819296547,0.1819941916747338,0.2094223943207486,0.345756695708293,0.0964827363665698,1.754592211609111,9.364548494983278
Breast-P117,0.2350033386818684,0.1527222714996163,0.1957663520664946,0.2363089127856566,0.0175206051485464,0.0117601331486261,0.0366956019095267,0.1142227847596647,4.549416514573309,0.6389995022399204,0.0260079641612742,0.0104529616724738,0.0940766550522648,0.2304629168740667,0.1532944867772299,0.203795009711639,0.2027491408934708,0.3301957268788286,0.1099656357388316,1.77007928300586,8.09375
Breast-P116,0.2385384206522079,0.1541307542391429,0.1982887098623255,0.2289814592865108,0.0163520963825285,0.0107659117674646,0.0362372460943606,0.1167054017154589,4.553684088672802,0.6289281705948373,0.0270763187429854,0.010381593714927,0.0935746352413019,0.2400392817059483,0.164506480558325,0.1977401129943503,0.2010634762379528,0.3240279162512463,0.1126620139581256,1.6948960302457468,7.876106194690266
Breast-P115,0.2357812002996131,0.1517869052627258,0.2004022204208949,0.2360377184251839,0.0162632491611857,0.0110405401245652,0.0366513097815491,0.112036856524282,4.682077891791045,0.6569693546109306,0.0248552464341194,0.0120039542437508,0.0941957350656687,0.2119757096455302,0.151559934318555,0.1927750410509031,0.2001642036124794,0.3548440065681445,0.1006568144499178,1.9151914368052696,8.934747145187602
Breast-P114,0.2309371053296287,0.1477443798939126,0.1949078050012629,0.2218034857287193,0.0190351098762313,0.0145188178833038,0.0393028542561252,0.1317504420308158,3.887412967260876,0.6201803685792707,0.0270552868906025,0.0141158018559665,0.0909685008495621,0.2476800418245981,0.1709230512435319,0.2014688699716241,0.2046402937739943,0.3214822233350025,0.1014855616758471,1.632828630419821,8.853618421052632
Breast-P113,0.2310884758059557,0.1506568565163035,0.1967905232307913,0.2355665771729551,0.0187834320496792,0.0117537351669296,0.0373004324390793,0.1180599676183059,4.37930654318946,0.6356599492860002,0.0301614840517816,0.0106766315227545,0.0948885626584812,0.2286133724809822,0.1663753376767837,0.1932305736532655,0.2014937231844907,0.3346575560146194,0.1042428094708406,1.7446886446886447,8.59298780487805
Breast-P112,0.2335966287331284,0.1515034303047576,0.1993139390484721,0.2321512184198204,0.0170904501129862,0.0118890087742513,0.0353718368925714,0.1190834877140123,4.451528771988236,0.6352350765979926,0.0262810353935552,0.0117538298996302,0.087823560486001,0.2389064976228209,0.1734678282133578,0.192113709307657,0.202200825309491,0.3278312700596056,0.1043863671098884,1.7414916727009413,8.579795021961933
Breast-P111,0.2411415006497426,0.1553550050649231,0.2009290808443584,0.2412335901607473,0.0152254658194431,0.0096898629912719,0.0364879106936386,0.0999375837758746,5.198059360730594,0.6321102168871914,0.026326558450416,0.0111853771654617,0.0998499522575364,0.2305278952393943,0.1578865093012349,0.2050961388150695,0.1993121775832421,0.3309363764264499,0.1067687978740034,1.718205413422321,8.366032210834554
Breast-P110,0.235497651402393,0.1481452844412657,0.197649469390911,0.2330717337096244,0.0163725281735062,0.0132797247404944,0.0362051301876945,0.1197784779541105,4.3868901962826055,0.647114030971375,0.0246363209760675,0.008446738620366,0.0908024401689347,0.2290004692632566,0.1625375912931405,0.1821566661893169,0.2092223972504654,0.3489904052699413,0.0970929399971359,1.8337765957446808,9.299410029498524
Breast-P109,0.2382693222040255,0.1581911352950499,0.2011833694331449,0.2433831686829732,0.0150985260711078,0.0097522320249352,0.0356595699720006,0.0984626763167626,5.290376179715539,0.6415559512395562,0.0271195726612792,0.0119161758663196,0.0983426927818107,0.2210656074510341,0.1578619292504285,0.2011843540595293,0.1856007480130902,0.346735234533271,0.1086177341436808,1.7898356897210546,8.206599713055954
Breast-P108,0.2364260697724471,0.1513823397053356,0.194916746561271,0.2382848422000039,0.0160245749280948,0.0108493611692656,0.0372830616916785,0.1148330039719031,4.586904241364232,0.6369819068394713,0.0291287052482997,0.010137302707558,0.1006031053509559,0.2231489798537148,0.1568394474974008,0.1914451210455963,0.2019901975345314,0.3439774246249814,0.1057478092974899,1.7546836337928595,8.456460674157304
Breast-P107,0.2299351654242568,0.1538733854572304,0.1898914703591694,0.2322817522530268,0.0173869946493774,0.0111968604286566,0.0354921257851457,0.1299422456431367,4.154154936920029,0.6379173290937997,0.0294117647058823,0.0116587175410704,0.0857180710121886,0.2352941176470588,0.1594679186228482,0.2009389671361502,0.1978090766823161,0.3417840375586854,0.1,1.761800219538968,9.0
Breast-P106,0.2358342665173572,0.1519393260714649,0.1945230581288812,0.2358139061386542,0.0175506464420238,0.0120228036241474,0.036689402422885,0.1156265906545861,4.497845189455421,0.6390493697478992,0.0305934873949579,0.0106355042016806,0.0948004201680672,0.2249212184873949,0.1661422278162366,0.1941472624292007,0.2005978602894902,0.3392070484581498,0.0999056010069226,1.7704619861767916,9.009448818897638
Breast-P105,0.236370568051849,0.1578546060156108,0.1982864137086903,0.2280133234343961,0.0158015129321588,0.012049280654935,0.0364086923370186,0.115215602865341,4.571803901839119,0.6384828131173449,0.0269985512972474,0.0114579217700513,0.0965362834189385,0.2265244303964177,0.1669414056646186,0.2062041060992057,0.1913682002098007,0.3277386482841301,0.1077476397422448,1.766120218579235,8.280945757997218
Breast-P104,0.2338186885312115,0.148625724498657,0.1901771108912091,0.2312943029666579,0.0179837227618797,0.013237877900519,0.0374719793202334,0.1273905931296322,4.099850661723055,0.6293845961802521,0.0280863812258145,0.0113593808513294,0.0923729871426788,0.2387966545999251,0.1713535228677379,0.1970024721878862,0.1946847960444993,0.3297280593325092,0.1072311495673671,1.6982148871673963,8.32564841498559
Breast-P103,0.2369635187787111,0.1521230057895628,0.1986288401941147,0.2386475740635556,0.0167309397825675,0.0097555628630932,0.035843472541927,0.1113070859864677,4.7591391678622665,0.6387264457439896,0.0269005847953216,0.0100064977257959,0.0942170240415854,0.2301494476933073,0.1656203288490284,0.2014947683109118,0.209118086696562,0.3304932735426009,0.0932735426008968,1.7679856115107917,9.721153846153848
Breast-P102,0.2434314687284489,0.1566151544879702,0.2022961934086427,0.2365351179664507,0.015142832166134,0.0095771857060989,0.0364826668479791,0.0999193806882752,5.206474559922836,0.6488118681895759,0.0290140475252724,0.0111592490481817,0.0958382565314428,0.2151765787055271,0.1739254605169213,0.1946308724832214,0.191774953591318,0.3369984292446094,0.1026702841639297,1.8474766355140184,8.739916550764951
Breast-P101,0.2395320805422174,0.156114766731875,0.1999031754500365,0.241794613393404,0.0156895291165253,0.010818661449997,0.0372181713992135,0.0989290019167308,5.147968171050234,0.6409472880061116,0.0280112044817927,0.0095492742551566,0.0967659791189202,0.2247262541380188,0.1616965836711059,0.1944122756224667,0.1990445859872611,0.3427909669947886,0.1020555877243775,1.7851063829787237,8.798581560283688
Breast-P100,0.2370772888263548,0.1570714666925428,0.1988258696812381,0.236912328368347,0.0153316190383775,0.0097229634661103,0.034292368152928,0.1107660957741012,4.878443899378245,0.6441821247892074,0.0241276430146581,0.0099883253340251,0.0944350758853288,0.2272668309767803,0.169092273068267,0.2105026256564141,0.1929482370592648,0.3332333083270817,0.0942235558889722,1.81042654028436,9.613057324840764
Breast-P99,0.239615596144383,0.1536843527175538,0.1963798110786271,0.2329869453208672,0.0165571540220569,0.0105170733589988,0.0364913499483795,0.1137677174091334,4.639098971652429,0.6426680116000504,0.0272349010213087,0.010339175387719,0.0928004034800151,0.2269575085109065,0.1709413956154176,0.195300186273105,0.1973062043272675,0.3321392749677604,0.1043129388164493,1.7985179957657025,8.586538461538462
Breast-P98,0.2336123039172728,0.1522324949610025,0.1959512750854438,0.2387608447988782,0.0174721759705547,0.0105818946630444,0.0364231881517833,0.1149658224520199,4.572797753494903,0.6396194739787353,0.0288192501398992,0.010912143256855,0.0928931169557918,0.2277560156687185,0.1769383697813121,0.1933399602385686,0.1898608349900596,0.3354870775347912,0.1043737574552683,1.7748447204968945,8.58095238095238
Breast-P97,0.2387263061805294,0.1508349889921065,0.1947591687698008,0.2337324813402781,0.0178918541588358,0.0114052515706384,0.0369543038178596,0.1156956451699511,4.4961043560382485,0.6419323402478073,0.0231101211193094,0.010719754977029,0.0903522205206738,0.2338855631351802,0.1627124347972404,0.1956924112401144,0.1997307757025071,0.3390543496550564,0.1028100286050816,1.7927682737169517,8.726677577741407
Breast-P96,0.2369656857345976,0.1577034374342902,0.1955823011685073,0.2311281553203632,0.0163611058265162,0.0106136916622442,0.0372180112344925,0.1144276116189885,4.598464039464096,0.643923520167627,0.0277632268203247,0.0113933996856993,0.0938973284442116,0.2230225248821372,0.1618589743589743,0.2086538461538461,0.2104166666666666,0.3317307692307692,0.0873397435897435,1.8083854358219933,10.44954128440367
Breast-P95,0.2358989765855171,0.1561966971623507,0.2008547836873934,0.2394654209955032,0.0151380058923864,0.0100112420530314,0.0358776554504574,0.1065572181733602,4.967152440434883,0.6472541507024265,0.0278416347381864,0.0091954022988505,0.085823754789272,0.2298850574712643,0.1694669756662804,0.1946697566628041,0.2049536500579374,0.3298088064889919,0.1011008111239861,1.834902244750181,8.89111747851003
Breast-P94,0.2333947484894959,0.1499696355233497,0.1992321389972517,0.2320772389941638,0.0160262678455631,0.011826706329192,0.0365505954525336,0.1209226683684497,4.39589003054707,0.6516329704510109,0.0254488901456242,0.0093312597200622,0.0948678071539657,0.2187190725293369,0.1597623089983022,0.2006791171477079,0.197113752122241,0.3505942275042444,0.0918505942275042,1.8705357142857144,9.88724584103512
Breast-P93,0.2335802522228075,0.1517314783954931,0.1963703998365819,0.2312472450087622,0.0173416619182264,0.0109984625804995,0.035812198294862,0.1229183017427671,4.345574712643678,0.6254071661237784,0.0337577731714539,0.0099200473793307,0.0928338762214983,0.2380811371039384,0.177081559679891,0.2055167716669504,0.1947897156478801,0.3182359952324195,0.1043759577728588,1.6695652173913045,8.580750407830342
Breast-P92,0.2389871095939267,0.1548581036327508,0.1960055026239364,0.2389769195496,0.0148367045396647,0.0099047230855454,0.0367351097977276,0.1096958271768482,4.842064531491844,0.6466123913343452,0.0242859114116186,0.0097971574444597,0.0914861321926314,0.2278184076169449,0.1681150260704692,0.1905514299257386,0.1989255806604518,0.3367040606730921,0.105703902670248,1.829754002342835,8.460388639760836
Breast-P91,0.2380699562773266,0.1506558400999375,0.1915157193420778,0.2299708515511138,0.016052467207995,0.0101290859879242,0.0320424734540911,0.1315636060795336,4.269047227250288,0.6168636946303945,0.0270616721264777,0.0112519584104828,0.0873095000712149,0.25751317476143,0.1807749875270247,0.2158656244802927,0.1865957092965242,0.3239647430567104,0.0927989356394478,1.6100371747211897,9.775985663082436
Breast-P90,0.2350453480077448,0.1515744420666462,0.1962702537450321,0.2335575257311729,0.0169469071639661,0.0106593294609191,0.0349536329359013,0.1209925608886171,4.448034643570953,0.6429343420697109,0.0263442312888408,0.009727100783572,0.0867333153201837,0.2342610105376925,0.1688795336787564,0.1965673575129533,0.195110103626943,0.3531411917098445,0.0863018134715025,1.8006053726825575,10.587242026266416
Breast-P89,0.2336655592469546,0.1509679668594397,0.2012427710102128,0.2342602846478815,0.015944793076576,0.010715311102908,0.0357347934867314,0.1174685205692957,4.559774243201642,0.6445600346770698,0.0226845831527235,0.0102586331454992,0.0947839907527813,0.227712758271926,0.1639960758665794,0.2069980379332897,0.198005232177894,0.3417266187050359,0.0892740353172007,1.8134146341463413,10.2014652014652
Breast-P88,0.2369822087601956,0.1525849503271892,0.1996423144118346,0.2288257368219738,0.0168918569671156,0.0121881881054035,0.0377223904975551,0.1151623541087322,4.495568685376662,0.6296722990271377,0.0296979006656426,0.014336917562724,0.0992063492063492,0.2270865335381464,0.1641468682505399,0.2058006788028386,0.2028694847269361,0.3193458809009565,0.1078370873187287,1.700311095748358,8.273247496423462
Breast-P87,0.2374818723815662,0.151838946181115,0.2017805349661617,0.2343800354495649,0.0163652110860457,0.0132130196583951,0.0395282790847566,0.1054121011923944,4.730047896589532,0.6308099256833354,0.0293487844816727,0.0127220052903388,0.1050510139816097,0.2220682705630432,0.1452263558942178,0.1882563872702823,0.207829075153145,0.3431943821903481,0.1154937994920065,1.7086318662572502,7.658473479948253
Breast-P86,0.2378512894790563,0.1531140943511776,0.2030212596358546,0.2415063526163836,0.0154270882950491,0.0111304449261696,0.0367256078000602,0.1012238628962487,5.078768539856999,0.6420502854366573,0.0315802259200777,0.0122677031458763,0.092068504797765,0.2220332806996234,0.1586741889985895,0.1887165021156558,0.2062059238363892,0.3421720733427362,0.104231311706629,1.7936884967763829,8.59404600811908
Breast-P85,0.2370521644362843,0.1496990702104054,0.1992420300242511,0.2333015876132782,0.0167597765363128,0.0114480957477098,0.0381341371218741,0.114363138309884,4.533876663950013,0.6323991454065603,0.0291567173557873,0.012693226090235,0.0916174437602111,0.2341334673872062,0.1572695835212749,0.1927529694782739,0.2020748759585025,0.3394978198767103,0.1084047511652383,1.7203418803418804,8.224687933425798
Breast-P84,0.2350556833497157,0.1531773456421065,0.2020814121986563,0.2256518346625051,0.0168114062199162,0.0130113596060111,0.0407466331587,0.1134643251623886,4.43378668575519,0.6233540372670807,0.0267080745341614,0.0132919254658385,0.1049689440993788,0.2316770186335403,0.1618990564624831,0.1969447356597274,0.2032349857720533,0.3233488093455144,0.1145724127602216,1.6550131926121372,7.728104575163399
Breast-P83,0.2331153230112119,0.1501411028907024,0.2005567843795286,0.2339543131721455,0.0175711234840973,0.012594386393105,0.0395755472504004,0.1124914194188086,4.487496076174532,0.626352881953184,0.0274351875157311,0.0106972061414548,0.1000503397936068,0.2354643845960231,0.1664227166276346,0.1927693208430913,0.203307962529274,0.3344555035128805,0.1030444964871194,1.6763219939373526,8.704545454545455
Breast-P82,0.2389284637418965,0.151147670737223,0.2018411729232624,0.2318238353686114,0.0171114126338006,0.011335368611488,0.0377751394542439,0.1100369365294738,4.6734737517374105,0.6414357221340495,0.0286900256378952,0.0119643511170797,0.1019411549261384,0.215968746184837,0.1638239931202522,0.1914863121685538,0.2116955711623907,0.3312311881897664,0.1017629353590368,1.7889002383384407,8.826760563380281
Breast-P81,0.2310932592751367,0.1487283673336253,0.201159333849007,0.2209537477982908,0.0190302228269479,0.0144916731125877,0.04213302517171,0.1224103706326943,4.048840163741589,0.6222426470588235,0.0289522058823529,0.012063419117647,0.1023667279411764,0.234375,0.166005103487383,0.1868443436348171,0.2106606180890275,0.3079104054437199,0.1285795293450524,1.6472019464720196,6.77728776185226
Breast-P80,0.2376830695688951,0.1525145324533535,0.2029428832780887,0.2357454091217578,0.0159045530102587,0.011537440124325,0.0400810473202254,0.1035910651230955,4.844053572455021,0.6326607818411097,0.0290037831021437,0.0122320302648171,0.0983606557377049,0.2277427490542244,0.1647331786542923,0.1867749419953596,0.1982308584686775,0.3428074245939675,0.107453596287703,1.7222794370065224,8.306342780026991
Breast-P79,0.230302581150613,0.1493954729286213,0.2000762275816799,0.2289156626506024,0.018051114828382,0.0141656255955279,0.0422957206682618,0.1167975945963114,4.227116768123962,0.6224228540627947,0.0295108475946637,0.0125320037730764,0.1044333647756367,0.2311009297938283,0.1661341853035143,0.1943837228854884,0.2064906675634774,0.3238607701362031,0.1091306541113166,1.6484653818700927,8.163328197226502
Breast-P78,0.2343308267784679,0.1485277996807508,0.1978960324634113,0.2328115083562513,0.0175490893705406,0.0131161413158451,0.0393291920687732,0.1164394099659595,4.363833298947803,0.6432185015658878,0.0287882437966755,0.0102384967477716,0.096723681040713,0.221031076848952,0.1686536783948822,0.1949694678685664,0.2084908403605699,0.326693806339052,0.1011922070369293,1.802835921674544,8.882183908045977
Breast-P77,0.2351201966083181,0.1467876950311202,0.2013728684287342,0.2345269818551614,0.0172220600559316,0.0127870735680454,0.0393404958522047,0.1128426286004839,4.4887074267404,0.6411427233345042,0.0262264371853412,0.0105374077976817,0.0928462709284627,0.22924716075401,0.1720196759259259,0.1809895833333333,0.2047164351851851,0.3330439814814814,0.109230324074074,1.7866231647634585,8.154966887417219
Breast-P76,0.2293962382560865,0.1553795891245362,0.1962917843365265,0.2282887572216992,0.0186702844380456,0.0119977112058622,0.0387710652121749,0.1212045702050685,4.245388972261219,0.6305268109125117,0.0271636876763875,0.0116415804327375,0.0971307619943556,0.2335371589840075,0.1652567094515752,0.197345390898483,0.2027421236872812,0.3223453908984831,0.1123103850641773,1.7065563335455125,7.903896103896104
Breast-P75,0.2377655064460725,0.1503141509228862,0.1991760332195578,0.2339500402200143,0.0181859686501293,0.0131095506228667,0.0399047763984607,0.1075939735200121,4.593020428015564,0.6417700112739572,0.0291713641488162,0.0095828635851183,0.0935738444193912,0.225901916572717,0.1593552675307411,0.1967431040212695,0.2072116982386175,0.3218677301429046,0.1148222000664672,1.7915027537372148,7.709117221418235
Breast-P74,0.2398923152227117,0.1548702887909936,0.2046304454233969,0.2341458639255996,0.0157121879588839,0.0122858541360744,0.0391678903573176,0.099295154185022,5.007410021171489,0.644040353717773,0.0288952547017063,0.009590235396687,0.0912940590359945,0.226180097147839,0.1586025232219603,0.1904893941494523,0.2072646610286981,0.3287120476916678,0.1149313739082212,1.8093072078376489,7.700844390832328
Breast-P73,0.2310293204061472,0.1490156939026998,0.2003645955331955,0.231039504638918,0.0180770131682129,0.0137079773095293,0.0411137476958173,0.1156521473454797,4.30360808037161,0.6237942122186495,0.0309967845659164,0.0159485530546623,0.1005787781350482,0.2286816720257234,0.1602201257861635,0.1819182389937106,0.2062893081761006,0.3316037735849056,0.1199685534591195,1.6581196581196582,7.335517693315858
Breast-P72,0.2328896538177328,0.1498377124470344,0.203023131822391,0.226267199206802,0.0174447427251213,0.014395420404269,0.0398376189095398,0.1163045206671094,4.319649698960044,0.6364497041420119,0.025680473372781,0.0117159763313609,0.1010650887573964,0.2250887573964497,0.1675302245250431,0.1878238341968912,0.2019286125503742,0.3274323546344271,0.1152849740932642,1.7506510416666667,7.674157303370786
Breast-P71,0.234708352246936,0.1444526403389317,0.1987535935845059,0.2266038735058254,0.0187433802390679,0.013447571493418,0.0395483431684067,0.1237422454229081,4.115572541241352,0.6347856889833511,0.0269217144881331,0.0107450702562285,0.0944621560987129,0.2330853701735742,0.165213536279001,0.1909265553421013,0.2130929510861534,0.3259937934091916,0.1047731638835525,1.73811833171678,8.544428772919606
Breast-P70,0.2371753966623043,0.154046658518911,0.2003374468683416,0.2348933040590964,0.016288300760337,0.0118322716014665,0.0376707513600622,0.1077558701694805,4.762121400972205,0.641708264004437,0.0246810870770937,0.0123405435385468,0.0913754853022739,0.2298946200776483,0.1603177176203598,0.2011671259523423,0.1961420003242016,0.3417085427135678,0.1006646133895282,1.7910216718266254,8.933977455716587
Breast-P69,0.2301900035092996,0.1513911866446082,0.1968416303203489,0.2367774602697147,0.0181781721562139,0.0121923096204943,0.0387125883591517,0.1157166491201684,4.411263631924475,0.6437015380704207,0.0264395576458624,0.010804626922588,0.0906317528918266,0.2284225244693021,0.1601882781658062,0.1943516550258123,0.2011843303978135,0.3311569996963255,0.1131187367142423,1.806635747413485,7.840268456375839
Breast-P68,0.2280229816346185,0.1591278934608614,0.1993623592706984,0.2286705855003155,0.0177011723290491,0.0125369466307993,0.0404503337650692,0.1141277274085882,4.41078167115903,0.6252566735112937,0.0344969199178644,0.0096509240246406,0.0981519507186858,0.2324435318275154,0.161501210653753,0.198547215496368,0.1903147699757869,0.3273607748184019,0.12227602905569,1.6684931506849314,7.178217821782178
Breast-P67,0.2344245514029946,0.1522620529083537,0.1991590060615792,0.2410280598932198,0.0163582353177311,0.0116715507205652,0.0382260848621091,0.106870458833447,4.776128920062605,0.6472335685109544,0.0245079836613442,0.0096546602302265,0.0878821636341131,0.2307216239633618,0.1622886473429951,0.1878019323671497,0.2071256038647343,0.3428442028985507,0.09993961352657,1.8347368421052632,9.006042296072508
Breast-P66,0.2364443337371633,0.15274962919351,0.1990806263516038,0.2353913565290248,0.0165645769409313,0.0118431630076652,0.0375448647547016,0.1103814494853998,4.671054321304739,0.6419129659884153,0.0276251299569285,0.0098024654685875,0.0971335214614584,0.2235259171246101,0.1604982206405694,0.1914590747330961,0.2069395017793594,0.3400355871886121,0.1010676156583629,1.7926171712982164,8.894366197183098
